Com,X,Y,Lon,Lat
4750 BUTGENBACH,279778,125527,6°11'43.2'',50°25'34.5''
4750 Bütgenbach,280476,134604,6°12'29.9'',50°30'27.6''
4750 Bütgenbach,279798,124673,6°11'43.1'',50°25'6.8''
4750 Bütgenbach,277799,129926,6°10'8.3'',50°27'58.4''
4750 Bütgenbach,280510,125659,6°12'20.4'',50°25'38.1''
4750 Bütgenbach,280745,123989,6°12'30.2'',50°24'43.9''
4760 BULLANGE,285618,124112,6°16'37.1'',50°24'43.9''
4760 BULLINGEN,291085,116799,6°21'4'',50°20'42.7''
4760 Büllingen,285443,124350,6°16'28.5'',50°24'51.8''
4760 Büllingen,289466,118971,6°19'45.1'',50°21'54.3''
4760 Büllingen,283962,124090,6°15'13.2'',50°24'44.6''
4760 Büllingen,288862,121961,6°19'18.5'',50°23'31.6''
4760 Butgenbach,279004,129687,6°11'9.1'',50°27'49.7''
4761 Büllingen,286191,126226,6°17'8.9'',50°25'51.8''
4770 Amel,272522,115618,6°5'24'',50°20'19.5''
4770 AMEL,277463,119124,6°9'38.1'',50°22'9.1''
4770 Amel,277877,117809,6°9'57.4'',50°21'26.2''
4770 AMEL,278168,117496,6°10'11.7'',50°21'15.9''
4770 Amel,278804,113468,6°10'38.9'',50°19'5.1''
4770 Amel,278065,112299,6°10'0.2'',50°18'27.8''
4780 SAINT-VITH,275224,109212,6°7'32.9'',50°16'50.1''
4780 SANKT VITH,275324,107343,6°7'35.7'',50°15'49.6''
4780 Sankt Vith,270837,113869,6°3'56.8'',50°19'24.1''
4780 Sankt Vith,274371,107531,6°6'47.9'',50°15'56.4''
4780 SANKT VITH,274543,110428,6°6'60'',50°17'30''
4780 Sankt Vith,274563,110321,6°7'0.9'',50°17'26.5''
4782 Sankt Vith,285241,109925,6°15'59.6'',50°17'5.2''
4782 Sankt Vith,285384,110320,6°16'7.4'',50°17'17.9''
4783 Sankt Vith,278308,106197,6°10'5'',50°15'10.2''
4783 SANKT VITH (LOMMERSWEILER),278156,104635,6°9'55.4'',50°14'19.8''
